Image Name,Detected Barcodes
captured_298.jpg,123456789012
captured_267.jpg,123456789012
captured_273.jpg,123456789012
captured_79.jpg,123456789012
captured_45.jpg,123456789012
captured_51.jpg,123456789012
captured_449.jpg,123456789012
captured_475.jpg,123456789012
captured_313.jpg,123456789012
captured_86.jpg,123456789012
captured_307.jpg,123456789012
captured_92.jpg,123456789012
captured_461.jpg,123456789012
captured_139.jpg,123456789012
captured_111.jpg,123456789012
captured_105.jpg,123456789012
captured_104.jpg,123456789012
captured_110.jpg,123456789012
captured_138.jpg,123456789012
captured_93.jpg,123456789012
captured_306.jpg,123456789012
captured_460.jpg,123456789012
captured_474.jpg,123456789012
captured_87.jpg,123456789012
captured_312.jpg,123456789012
captured_448.jpg,123456789012
captured_50.jpg,123456789012
captured_44.jpg,123456789012
captured_78.jpg,123456789012
captured_272.jpg,123456789012
captured_500.jpg,123456789012
captured_266.jpg,123456789012
captured_299.jpg,123456789012
captured_258.jpg,123456789012
captured_270.jpg,123456789012
captured_264.jpg,123456789012
captured_489.jpg,123456789012
captured_52.jpg,123456789012
captured_46.jpg,123456789012
captured_338.jpg,123456789012
captured_462.jpg,123456789012
captured_304.jpg,123456789012
captured_91.jpg,123456789012
captured_310.jpg,123456789012
captured_85.jpg,123456789012
captured_476.jpg,123456789012
captured_106.jpg,123456789012
captured_112.jpg,123456789012
captured_113.jpg,123456789012
captured_107.jpg,123456789012
captured_84.jpg,123456789012
captured_311.jpg,123456789012
captured_477.jpg,123456789012
captured_463.jpg,123456789012
captured_90.jpg,123456789012
captured_305.jpg,123456789012
captured_339.jpg,123456789012
captured_47.jpg,123456789012
captured_53.jpg,123456789012
captured_488.jpg,123456789012
captured_265.jpg,123456789012
captured_271.jpg,123456789012
captured_259.jpg,123456789012
captured_275.jpg,123456789012
captured_261.jpg,123456789012
captured_249.jpg,123456789012
captured_57.jpg,123456789012
captured_43.jpg,123456789012
captured_498.jpg,123456789012
captured_301.jpg,123456789012
captured_94.jpg,123456789012
captured_467.jpg,123456789012
captured_473.jpg,123456789012
captured_315.jpg,123456789012
captured_80.jpg,123456789012
captured_329.jpg,123456789012
captured_103.jpg,123456789012
captured_117.jpg,123456789012
captured_116.jpg,123456789012
captured_102.jpg,123456789012
captured_328.jpg,123456789012
captured_472.jpg,123456789012
captured_81.jpg,123456789012
captured_314.jpg,123456789012
captured_95.jpg,123456789012
captured_300.jpg,123456789012
captured_466.jpg,123456789012
captured_499.jpg,123456789012
captured_42.jpg,123456789012
captured_56.jpg,123456789012
captured_248.jpg,123456789012
captured_260.jpg,123456789012
captured_274.jpg,123456789012
captured_289.jpg,123456789012
captured_262.jpg,123456789012
captured_276.jpg,123456789012
captured_40.jpg,123456789012
captured_54.jpg,123456789012
captured_68.jpg,123456789012
captured_316.jpg,123456789012
captured_83.jpg,123456789012
captured_470.jpg,123456789012
captured_464.jpg,123456789012
captured_302.jpg,123456789012
captured_97.jpg,123456789012
captured_458.jpg,123456789012
captured_114.jpg,123456789012
captured_100.jpg,123456789012
captured_128.jpg,123456789012
captured_129.jpg,123456789012
captured_101.jpg,123456789012
captured_115.jpg,123456789012
captured_459.jpg,123456789012
captured_465.jpg,123456789012
captured_96.jpg,123456789012
captured_303.jpg,123456789012
captured_82.jpg,123456789012
captured_317.jpg,123456789012
captured_471.jpg,123456789012
captured_69.jpg,123456789012
captured_55.jpg,123456789012
captured_41.jpg,123456789012
captured_277.jpg,123456789012
captured_263.jpg,123456789012
captured_288.jpg,123456789012
captured_238.jpg,123456789012
captured_204.jpg,123456789012
captured_210.jpg,123456789012
captured_26.jpg,123456789012
captured_32.jpg,123456789012
captured_358.jpg,123456789012
captured_370.jpg,123456789012
captured_416.jpg,123456789012
captured_402.jpg,123456789012
captured_364.jpg,123456789012
captured_199.jpg,123456789012
captured_172.jpg,123456789012
captured_166.jpg,123456789012
captured_167.jpg,123456789012
captured_173.jpg,123456789012
captured_198.jpg,123456789012
captured_403.jpg,123456789012
captured_365.jpg,123456789012
captured_371.jpg,123456789012
captured_417.jpg,123456789012
captured_359.jpg,123456789012
captured_33.jpg,123456789012
captured_27.jpg,123456789012
captured_211.jpg,123456789012
captured_205.jpg,123456789012
captured_239.jpg,123456789012
captured_213.jpg,123456789012
captured_207.jpg,123456789012
captured_398.jpg,123456789012
captured_19.jpg,123456789012
captured_31.jpg,123456789012
captured_25.jpg,123456789012
captured_429.jpg,123456789012
captured_367.jpg,123456789012
captured_401.jpg,123456789012
captured_9.jpg,123456789012
captured_415.jpg,123456789012
captured_373.jpg,123456789012
captured_159.jpg,123456789012
captured_165.jpg,123456789012
captured_171.jpg,123456789012
captured_170.jpg,123456789012
captured_164.jpg,123456789012
captured_158.jpg,123456789012
captured_414.jpg,123456789012
captured_8.jpg,123456789012
captured_372.jpg,123456789012
captured_366.jpg,123456789012
captured_400.jpg,123456789012
captured_428.jpg,123456789012
captured_24.jpg,123456789012
captured_30.jpg,123456789012
captured_18.jpg,123456789012
captured_399.jpg,123456789012
captured_206.jpg,123456789012
captured_212.jpg,123456789012
captured_216.jpg,123456789012
captured_202.jpg,123456789012
captured_34.jpg,123456789012
captured_20.jpg,123456789012
captured_389.jpg,123456789012
captured_404.jpg,123456789012
captured_362.jpg,123456789012
captured_376.jpg,123456789012
captured_410.jpg,123456789012
captured_438.jpg,123456789012
captured_160.jpg,123456789012
captured_174.jpg,123456789012
captured_148.jpg,123456789012
captured_149.jpg,123456789012
captured_175.jpg,123456789012
captured_161.jpg,123456789012
captured_439.jpg,123456789012
captured_377.jpg,123456789012
captured_411.jpg,123456789012
captured_405.jpg,123456789012
captured_363.jpg,123456789012
captured_388.jpg,123456789012
captured_21.jpg,123456789012
captured_35.jpg,123456789012
captured_203.jpg,123456789012
captured_217.jpg,123456789012
captured_201.jpg,123456789012
captured_215.jpg,123456789012
captured_229.jpg,123456789012
captured_23.jpg,123456789012
captured_37.jpg,123456789012
captured_413.jpg,123456789012
captured_375.jpg,123456789012
captured_361.jpg,123456789012
captured_407.jpg,123456789012
captured_349.jpg,123456789012
captured_188.jpg,123456789012
captured_177.jpg,123456789012
captured_163.jpg,123456789012
captured_162.jpg,123456789012
captured_176.jpg,123456789012
captured_189.jpg,123456789012
captured_348.jpg,123456789012
captured_360.jpg,123456789012
captured_406.jpg,123456789012
captured_412.jpg,123456789012
captured_374.jpg,123456789012
captured_36.jpg,123456789012
captured_22.jpg,123456789012
captured_228.jpg,123456789012
captured_214.jpg,123456789012
captured_200.jpg,123456789012
captured_219.jpg,123456789012
captured_225.jpg,123456789012
captured_231.jpg,123456789012
captured_392.jpg,123456789012
captured_13.jpg,123456789012
captured_386.jpg,123456789012
captured_3.jpg,123456789012
captured_379.jpg,123456789012
captured_351.jpg,123456789012
captured_437.jpg,123456789012
captured_423.jpg,123456789012
captured_345.jpg,123456789012
captured_190.jpg,123456789012
captured_184.jpg,123456789012
captured_153.jpg,123456789012
captured_147.jpg,123456789012
captured_146.jpg,123456789012
captured_152.jpg,123456789012
captured_185.jpg,123456789012
captured_191.jpg,123456789012
captured_422.jpg,123456789012
captured_344.jpg,123456789012
captured_350.jpg,123456789012
captured_436.jpg,123456789012
captured_2.jpg,123456789012
captured_378.jpg,123456789012
captured_387.jpg,123456789012
captured_12.jpg,123456789012
captured_393.jpg,123456789012
captured_230.jpg,123456789012
captured_224.jpg,123456789012
captured_218.jpg,123456789012
captured_232.jpg,123456789012
captured_226.jpg,123456789012
captured_38.jpg,123456789012
captured_10.jpg,123456789012
captured_385.jpg,123456789012
captured_391.jpg,123456789012
captured_408.jpg,123456789012
captured_346.jpg,123456789012
captured_420.jpg,123456789012
captured_434.jpg,123456789012
captured_352.jpg,123456789012
captured_187.jpg,123456789012
captured_193.jpg,123456789012
captured_178.jpg,123456789012
captured_144.jpg,123456789012
captured_150.jpg,123456789012
captured_151.jpg,123456789012
captured_145.jpg,123456789012
captured_179.jpg,123456789012
captured_192.jpg,123456789012
captured_186.jpg,123456789012
captured_435.jpg,123456789012
captured_353.jpg,123456789012
captured_347.jpg,123456789012
captured_421.jpg,123456789012
captured_409.jpg,123456789012
captured_1.jpg,123456789012
captured_390.jpg,123456789012
captured_384.jpg,123456789012
captured_11.jpg,123456789012
captured_39.jpg,123456789012
captured_227.jpg,123456789012
captured_233.jpg,123456789012
captured_237.jpg,123456789012
captured_223.jpg,123456789012
captured_15.jpg,123456789012
captured_380.jpg,123456789012
captured_394.jpg,123456789012
captured_29.jpg,123456789012
captured_425.jpg,123456789012
captured_343.jpg,123456789012
captured_357.jpg,123456789012
captured_431.jpg,123456789012
captured_5.jpg,123456789012
captured_419.jpg,123456789012
captured_182.jpg,123456789012
captured_196.jpg,123456789012
captured_141.jpg,123456789012
captured_155.jpg,123456789012
captured_169.jpg,123456789012
captured_168.jpg,123456789012
captured_154.jpg,123456789012
captured_140.jpg,123456789012
captured_197.jpg,123456789012
captured_183.jpg,123456789012
captured_418.jpg,123456789012
captured_4.jpg,123456789012
captured_356.jpg,123456789012
captured_430.jpg,123456789012
captured_424.jpg,123456789012
captured_342.jpg,123456789012
captured_28.jpg,123456789012
captured_395.jpg,123456789012
captured_381.jpg,123456789012
captured_14.jpg,123456789012
captured_222.jpg,123456789012
captured_236.jpg,123456789012
captured_220.jpg,123456789012
captured_234.jpg,123456789012
captured_208.jpg,123456789012
captured_397.jpg,123456789012
captured_16.jpg,123456789012
captured_383.jpg,123456789012
captured_432.jpg,123456789012
captured_354.jpg,123456789012
captured_340.jpg,123456789012
captured_426.jpg,123456789012
captured_368.jpg,123456789012
captured_6.jpg,123456789012
captured_195.jpg,123456789012
captured_181.jpg,123456789012
captured_156.jpg,123456789012
captured_142.jpg,123456789012
captured_143.jpg,123456789012
captured_157.jpg,123456789012
captured_180.jpg,123456789012
captured_194.jpg,123456789012
captured_7.jpg,123456789012
captured_369.jpg,123456789012
captured_341.jpg,123456789012
captured_427.jpg,123456789012
captured_433.jpg,123456789012
captured_355.jpg,123456789012
captured_382.jpg,123456789012
captured_17.jpg,123456789012
captured_396.jpg,123456789012
captured_209.jpg,123456789012
captured_235.jpg,123456789012
captured_221.jpg,123456789012
captured_285.jpg,123456789012
captured_291.jpg,123456789012
captured_246.jpg,123456789012
captured_252.jpg,123456789012
captured_58.jpg,123456789012
captured_497.jpg,123456789012
captured_64.jpg,123456789012
captured_70.jpg,123456789012
captured_483.jpg,123456789012
captured_468.jpg,123456789012
captured_454.jpg,123456789012
captured_332.jpg,123456789012
captured_326.jpg,123456789012
captured_440.jpg,123456789012
captured_118.jpg,123456789012
captured_130.jpg,123456789012
captured_124.jpg,123456789012
captured_125.jpg,123456789012
captured_131.jpg,123456789012
captured_119.jpg,123456789012
captured_327.jpg,123456789012
captured_441.jpg,123456789012
captured_455.jpg,123456789012
captured_333.jpg,123456789012
captured_469.jpg,123456789012
captured_71.jpg,123456789012
captured_482.jpg,123456789012
captured_496.jpg,123456789012
captured_65.jpg,123456789012
captured_59.jpg,123456789012
captured_253.jpg,123456789012
captured_247.jpg,123456789012
captured_290.jpg,123456789012
captured_284.jpg,123456789012
captured_292.jpg,123456789012
captured_286.jpg,123456789012
captured_279.jpg,123456789012
captured_251.jpg,123456789012
captured_245.jpg,123456789012
captured_480.jpg,123456789012
captured_73.jpg,123456789012
captured_67.jpg,123456789012
captured_494.jpg,123456789012
captured_319.jpg,123456789012
captured_98.jpg,123456789012
captured_443.jpg,123456789012
captured_325.jpg,123456789012
captured_331.jpg,123456789012
captured_457.jpg,123456789012
captured_127.jpg,123456789012
captured_133.jpg,123456789012
captured_132.jpg,123456789012
captured_126.jpg,123456789012
captured_330.jpg,123456789012
captured_456.jpg,123456789012
captured_442.jpg,123456789012
captured_324.jpg,123456789012
captured_99.jpg,123456789012
captured_318.jpg,123456789012
captured_66.jpg,123456789012
captured_495.jpg,123456789012
captured_481.jpg,123456789012
captured_72.jpg,123456789012
captured_244.jpg,123456789012
captured_250.jpg,123456789012
captured_278.jpg,123456789012
captured_287.jpg,123456789012
captured_293.jpg,123456789012
captured_297.jpg,123456789012
captured_283.jpg,123456789012
captured_254.jpg,123456789012
captured_240.jpg,123456789012
captured_268.jpg,123456789012
captured_76.jpg,123456789012
captured_485.jpg,123456789012
captured_491.jpg,123456789012
captured_62.jpg,123456789012
captured_320.jpg,123456789012
captured_446.jpg,123456789012
captured_452.jpg,123456789012
captured_334.jpg,123456789012
captured_89.jpg,123456789012
captured_308.jpg,123456789012
captured_122.jpg,123456789012
captured_136.jpg,123456789012
captured_137.jpg,123456789012
captured_123.jpg,123456789012
captured_309.jpg,123456789012
captured_88.jpg,123456789012
captured_453.jpg,123456789012
captured_335.jpg,123456789012
captured_321.jpg,123456789012
captured_447.jpg,123456789012
captured_490.jpg,123456789012
captured_63.jpg,123456789012
captured_77.jpg,123456789012
captured_484.jpg,123456789012
captured_269.jpg,123456789012
captured_241.jpg,123456789012
captured_255.jpg,123456789012
captured_282.jpg,123456789012
captured_296.jpg,123456789012
captured_280.jpg,123456789012
captured_294.jpg,123456789012
captured_243.jpg,123456789012
captured_257.jpg,123456789012
captured_61.jpg,123456789012
captured_492.jpg,123456789012
captured_486.jpg,123456789012
captured_75.jpg,123456789012
captured_49.jpg,123456789012
captured_337.jpg,123456789012
captured_451.jpg,123456789012
captured_445.jpg,123456789012
captured_323.jpg,123456789012
captured_479.jpg,123456789012
captured_135.jpg,123456789012
captured_121.jpg,123456789012
captured_109.jpg,123456789012
captured_108.jpg,123456789012
captured_120.jpg,123456789012
captured_134.jpg,123456789012
captured_478.jpg,123456789012
captured_444.jpg,123456789012
captured_322.jpg,123456789012
captured_336.jpg,123456789012
captured_450.jpg,123456789012
captured_48.jpg,123456789012
captured_487.jpg,123456789012
captured_74.jpg,123456789012
captured_60.jpg,123456789012
captured_493.jpg,123456789012
captured_256.jpg,123456789012
captured_242.jpg,123456789012
captured_295.jpg,123456789012
captured_281.jpg,123456789012
